,0,1,2,3,4,5,6,7,8,9
68,-1.4749303,0.23460099,1.322089,-1.414973,-2.3924208,-4.247432,0.9219939,-0.023810811,-1.2701597,1.0233548
69,-1.4010508,0.36831757,1.3420357,-0.693095,-1.9197781,-4.3372383,0.87733364,0.581805,-0.7038227,1.2625365
70,-1.4667927,0.78047675,0.76806843,-1.3996615,-2.408388,-4.17483,0.7662564,0.6524162,-1.1824958,0.90996194
71,-1.6032658,0.47494504,1.3555847,-0.8429674,-1.9132093,-4.2473364,0.7342604,0.6448089,-0.6543571,1.2516984
72,-1.5422693,0.88857085,0.71567464,-1.5080131,-2.2161877,-4.077742,0.8383263,0.69267315,-1.1763201,1.0978816
73,-1.8310362,-0.33110705,1.7605846,-0.6345459,-1.9522916,-4.1495304,0.6310356,0.9146304,-0.70120925,1.5260754
74,-1.6403403,0.40539715,1.1165973,-1.4159744,-2.2076325,-4.0855784,0.6600607,-0.19474828,-1.4620111,1.170943
75,-1.759596,-0.29248488,1.3935446,-0.64681005,-1.8061312,-4.0755415,0.71104306,0.7953205,-0.5862294,1.4296453
76,-1.7458842,0.43454155,1.3379428,-1.225971,-2.2533417,-4.227016,0.4900751,0.19683321,-1.1489279,1.0588552
77,-0.1812621,-0.06785172,2.873457,-0.28595644,-2.3171806,-3.8978763,0.31044224,-0.49865112,-1.0818819,0.86318356
78,-1.8380263,0.8512195,1.4390022,-0.70084155,-2.0252178,-4.02987,0.50469005,0.7617008,-0.5282236,1.1060328
79,-1.9993991,0.24746095,1.0071372,-0.9481468,-2.3923037,-4.021209,0.8203531,0.08664578,-1.5210164,0.96547186
80,-0.5843941,0.004417151,2.2333515,-0.8087407,-2.3700037,-3.8838255,0.82072026,0.5446576,-0.49599677,0.71152097
81,-1.8439783,0.6259489,1.4945066,-0.5935357,-1.9985334,-3.9987051,0.54037863,0.8107822,-0.49729556,1.4090271
82,-2.073195,0.3213045,1.1721232,-0.9997923,-2.5420556,-3.969038,0.55651224,0.18679357,-1.4980475,0.9606552
83,-1.7554892,0.34332508,1.2635858,-0.94381714,-1.0659257,-3.473678,0.88666177,0.1262629,-1.8185405,0.5154121
84,-1.6694498,0.52767587,1.4699851,-0.80072224,-2.0209265,-4.114942,0.5509631,0.3977852,-0.62312204,1.1924614
85,-2.1737015,0.5868163,0.47874507,-0.9751575,-2.067739,-4.0699935,0.94924015,0.5645012,-0.44845378,1.0420343
86,-1.5379024,0.60515815,1.5859032,-0.76434696,-1.9201547,-4.1243005,0.6080465,0.48997247,-0.6836113,1.0897197
87,-1.8463224,0.61012137,0.71109366,-1.0842142,-2.3719094,-3.8859715,0.910558,0.38460755,-0.57802826,1.0717798
88,-1.6224517,0.22095394,1.7857659,-0.6676656,-1.8498455,-4.3217063,1.0017368,0.34111184,-1.2572119,1.2380223
89,-1.5645859,0.505134,0.6902366,-1.4333925,-2.0026624,-4.444445,0.6589675,0.5676925,-1.1547462,0.72498494
90,-0.63919777,-0.013482196,1.359178,-0.5820234,-2.1686883,-4.5242314,0.92259526,-0.7333047,-0.94790834,0.39189196
91,-1.5424156,0.3591432,1.5447116,-0.8879609,-1.6687568,-4.255841,0.84204483,0.25027204,-1.1561543,1.1817476
92,-1.740119,0.45057505,0.6651023,-1.2723715,-1.9133912,-4.329369,0.5103466,0.44203246,-1.1538811,0.7022136
93,-1.5707254,0.73371685,1.5097835,-0.9235225,-1.8196639,-4.1703176,0.5188656,0.29578128,-0.690224,1.2913377
94,-2.0436523,0.7135613,1.0732657,-1.126914,-1.8121355,-4.3289213,0.4371418,0.29026932,-0.8957801,0.79297316
95,-0.4822504,0.007722065,2.250931,-0.6823064,-2.3058884,-3.8070858,0.2748922,-0.6112541,-0.90892833,1.0758933
96,-0.49207827,0.40897238,2.1869788,-0.978208,-1.822841,-4.2616262,0.83908296,0.19745594,-0.44499096,0.2817831
97,-1.522208,0.83420175,1.9167826,-0.8415097,-1.7440269,-4.409165,0.8079137,0.11817101,-0.7947582,1.2018098
98,-1.8744438,0.62437904,0.8303804,-0.9928719,-1.7529933,-4.5842595,0.120233595,0.24433005,-1.0286334,1.0441447
99,-1.1839607,0.77503127,1.5992072,-0.9724126,-1.7675233,-4.452267,0.61116046,0.24348478,-0.51595914,1.1044515
100,-2.151865,0.30645302,1.0024844,-1.0952325,-2.3607187,-4.4038982,1.1065412,0.14761914,-0.9857255,0.8426712
101,-1.6989332,0.35660824,1.361203,-1.1669575,-1.6644031,-3.166705,1.1430352,0.56404525,-1.1718686,0.9472913
102,-1.1898556,0.80136687,1.5953147,-0.8568093,-1.8420552,-4.544551,0.36036152,0.3207332,-0.6291374,1.1500574
103,-2.0601003,0.25841072,0.6559263,-1.3405737,-2.2248626,-4.2431464,0.8725627,0.02972462,-1.002991,0.847944
104,-1.4716252,0.55463976,1.4804412,-0.8441458,-2.1553469,-4.475347,0.6826285,0.5152588,-0.6269912,1.1107446
105,-2.51129,0.44295922,1.1870142,-1.2808635,-2.3212955,-4.244862,0.63845575,0.49543923,-0.91412646,0.9104193
106,-1.3529588,0.41558608,1.6155882,-0.7493996,-1.7695045,-4.1582756,0.46067366,0.43513638,-0.5860953,1.1184644
107,-2.5981371,0.43738246,0.870386,-1.1328684,-2.2782595,-4.2893887,0.5712234,0.5397548,-0.8237554,0.9109185
108,-1.4641436,0.58456737,1.2522007,-0.9061178,-2.2518265,-4.317462,0.15776414,0.59583324,-0.37569755,1.4056472
